0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
24.66371124,2.727783732,8.637981817,25.91394545,34.09729664,6.592144018,12.72965741,7.04677464,9.31992775,3.978017942,10.22918899,3.637044975,10.79747727,2.500468421,19.89008971,3.637044975,9.888216027,3.978017942,2.727783732,12.04771148
24.64526123,2.725743177,8.631520061,25.89456018,34.07178971,6.587212678,12.72013483,7.041503207,9.312955855,3.975042133,10.22153691,3.634324236,10.78940008,2.498597912,19.87521067,3.634324236,9.880819017,3.975042133,2.725743177,12.03869903
24.74471805,2.73674301,8.666352866,25.9990586,34.20928763,6.613795608,12.77146738,7.069919443,9.350538618,3.991083557,10.26278629,3.64899068,10.83294108,2.508681093,19.95541778,3.64899068,9.920693412,3.991083557,2.73674301,12.08728163
24.74859966,2.737172313,8.667712325,26.00313698,34.21465391,6.61483309,12.77347079,7.071028476,9.352005403,3.991709623,10.26439617,3.649563084,10.83464041,2.50907462,19.95854812,3.649563084,9.922249635,3.991709623,2.737172313,12.08917772
24.77683086,2.740294658,8.67759975,26.03279925,34.25368322,6.622378756,12.78804174,7.079094533,9.362673414,3.996263043,10.27610497,3.65372621,10.84699969,2.51193677,19.98131521,3.65372621,9.933568135,3.996263043,2.740294658,12.10296807
24.8360538,2.74684466,8.698341422,26.09502427,34.33555825,6.638207927,12.81860841,7.096015371,9.385052587,4.005815129,10.30066747,3.662459546,10.87292678,2.517940938,20.02907564,3.662459546,9.957311891,4.005815129,2.74684466,12.13189725
24.77293054,2.739863286,8.676233738,26.02870121,34.24829107,6.621336274,12.78602867,7.077980155,9.361199559,3.995633958,10.27448732,3.653151048,10.84529217,2.511541345,19.97816979,3.653151048,9.93200441,3.995633958,2.739863286,12.10106284
24.77425659,2.740009945,8.67669816,26.03009448,34.25012431,6.621690701,12.78671308,7.078359025,9.361700646,3.995847837,10.27503729,3.653346594,10.8458727,2.511675783,19.97923918,3.653346594,9.932536051,3.995847837,2.740009945,12.10171059
24.77986834,2.7406306,8.678663568,26.0359907,34.2578825,6.623190617,12.78960947,7.079962384,9.363821218,3.996752959,10.27736475,3.654174134,10.84832946,2.512244717,19.98376479,3.654174134,9.934785926,3.996752959,2.7406306,12.10445182
24.74547169,2.736826362,8.666616812,25.99985043,34.21032952,6.61399704,12.77185635,7.070134767,9.350823402,3.991205111,10.26309886,3.649101815,10.83327101,2.508757498,19.95602555,3.649101815,9.920995561,3.991205111,2.736826362,12.08764976
24.71562993,2.733525891,8.656165321,25.96849596,34.16907364,6.606020903,12.75645416,7.061608552,9.339546794,3.986391924,10.25072209,3.644701188,10.82020665,2.505732067,19.93195962,3.644701188,9.909031355,3.986391924,2.733525891,12.07307268
24.68636113,2.730288788,8.645914496,25.93774349,34.12860985,6.598197905,12.74134768,7.053246036,9.328486693,3.98167115,10.23858296,3.640385051,10.80739312,2.502764723,19.90835575,3.640385051,9.897296857,3.98167115,2.730288788,12.05877548
24.6700734,2.72848738,8.640210037,25.92063011,34.10609225,6.593844502,12.73294111,7.048592399,9.322331882,3.979044096,10.23182768,3.637983174,10.80026255,2.501113432,19.89522048,3.637983174,9.890766753,3.979044096,2.72848738,12.05081926
24.56811705,2.717211103,8.604501825,25.81350548,33.96513878,6.566593498,12.68031848,7.019462015,9.283804601,3.962599525,10.18954163,3.622948137,10.75562728,2.490776844,19.81299762,3.622948137,9.849890247,3.962599525,2.717211103,12.0010157
24.53001664,2.712997232,8.5911579,25.7734737,33.91246539,6.556409976,12.66065375,7.008576182,9.269407208,3.956454296,10.17373962,3.617329642,10.73894737,2.486914129,19.78227148,3.617329642,9.834614964,3.956454296,2.712997232,11.98240444
24.45539223,2.704743841,8.565022162,25.69506649,33.80929801,6.536464282,12.62213792,6.987254922,9.241208122,3.944418101,10.1427894,3.606325121,10.7062777,2.479348521,19.7220905,3.606325121,9.804696422,3.944418101,2.704743841,11.94595196
24.50607565,2.710349381,8.58277304,25.74831912,33.87936726,6.550011004,12.64829711,7.001735901,9.260360385,3.952592847,10.16381018,3.613799175,10.7284663,2.484486932,19.76296424,3.613799175,9.825016506,3.952592847,2.710349381,11.97070977
24.49176398,2.708766523,8.577760658,25.73328197,33.85958154,6.546185765,12.64091044,6.997646852,9.254952288,3.950284513,10.15787446,3.611688698,10.72220082,2.48303598,19.75142257,3.611688698,9.819278648,3.950284513,2.708766523,11.96371881
24.38293039,2.696729628,8.539643822,25.61893147,33.70912035,6.517096601,12.58473826,6.966551539,9.213826229,3.932730707,10.1127361,3.595639504,10.67455478,2.472002159,19.66365354,3.595639504,9.775644901,3.932730707,2.696729628,11.91055586
24.4430368,2.703377342,8.560694916,25.68208475,33.79221677,6.53316191,12.61576093,6.9837248,9.236539251,3.94242529,10.13766503,3.604503123,10.70086865,2.478095897,19.71212645,3.604503123,9.799742864,3.94242529,2.703377342,11.93991659
24.38348992,2.696791512,8.539839789,25.61951937,33.7098939,6.517246155,12.58502706,6.966711407,9.214037667,3.932820955,10.11296817,3.595722016,10.67479974,2.472058886,19.66410478,3.595722016,9.775869232,3.932820955,2.696791512,11.91082918
24.32574058,2.690404488,8.519614213,25.55884264,33.6300561,6.501810847,12.55522095,6.950211595,9.192215335,3.923506546,10.08901683,3.587205984,10.64951777,2.466204114,19.61753273,3.587205984,9.75271627,3.923506546,2.690404488,11.88261982
24.21282742,2.677916397,8.480068591,25.44020577,33.47395496,6.471631293,12.49694319,6.917950693,9.14954769,3.905294746,10.04218649,3.570555196,10.60008574,2.454756697,19.52647373,3.570555196,9.70744694,3.905294746,2.677916397,11.82746409
24.23488196,2.680355609,8.487792761,25.46337828,33.50444511,6.477526054,12.50832617,6.924251989,9.157881663,3.908851929,10.05133353,3.573807478,10.60974095,2.456992641,19.54425965,3.573807478,9.716289082,3.908851929,2.680355609,11.83823727
24.14023972,2.669888264,8.454646171,25.36393851,33.37360331,6.452229972,12.45947857,6.89721135,9.122118237,3.893587052,10.01208099,3.559851019,10.56830771,2.447397576,19.46793526,3.559851019,9.678344958,3.893587052,2.669888264,11.7920065
24.09428929,2.664806189,8.438552931,25.31565879,33.31007736,6.43994829,12.43576221,6.884082655,9.104754479,3.886175692,9.993023208,3.553074919,10.54819116,2.442739006,19.43087846,3.553074919,9.659922435,3.886175692,2.664806189,11.76956067
24.06222586,2.661260003,8.427323343,25.28197003,33.26575004,6.431378341,12.41921335,6.874921674,9.092638344,3.881004171,9.979725011,3.548346671,10.53415418,2.439488336,19.40502086,3.548346671,9.647067511,3.881004171,2.661260003,11.75389835
24.04735454,2.659615249,8.422114954,25.26634486,33.24519061,6.427403518,12.41153783,6.870672726,9.087018766,3.878605571,9.973557183,3.546153665,10.52764369,2.437980645,19.39302786,3.546153665,9.641105277,3.878605571,2.659615249,11.74663402
24.01747749,2.656310875,8.411651103,25.23495331,33.20388593,6.419417947,12.39611742,6.862136426,9.075728822,3.873786692,9.96116578,3.541747833,10.51456388,2.434951635,19.36893346,3.541747833,9.629126921,3.873786692,2.656310875,11.7320397
23.95796522,2.649728872,8.390808095,25.17242428,33.1216109,6.403511441,12.3654014,6.845132919,9.053240313,3.864187938,9.93648327,3.532971829,10.48851012,2.428918133,19.32093969,3.532971829,9.605267161,3.864187938,2.649728872,11.70296918
23.82901863,2.635467499,8.345647079,25.03694124,32.94334373,6.369046455,12.29884833,6.808291038,9.004513954,3.843390102,9.88300312,3.513956665,10.43205885,2.415845207,19.21695051,3.513956665,9.553569682,3.843390102,2.635467499,11.63998145
23.72984492,2.624498978,8.310913429,24.93274029,32.80623722,6.342539196,12.2476619,6.779955692,8.967038173,3.827394342,9.841871166,3.49933197,10.38864179,2.405790729,19.13697171,3.49933197,9.513808793,3.827394342,2.624498978,11.59153715
23.5836306,2.608327808,8.259704725,24.77911417,32.6040976,6.303458869,12.17219644,6.73818017,8.911786677,3.803811386,9.781229279,3.47777041,10.32463091,2.390967157,19.01905693,3.47777041,9.455188303,3.803811386,2.608327808,11.52011448
23.41741913,2.589944973,8.201492414,24.60447724,32.37431216,6.259033685,12.08640987,6.69069118,8.848978658,3.777003086,9.712293649,3.453259964,10.25186552,2.374116225,18.88501543,3.453259964,9.388550527,3.777003086,2.589944973,11.43892363
23.31120505,2.578197794,8.164293014,24.49287904,32.22747242,6.230644668,12.0315897,6.660344301,8.808842462,3.759871783,9.668241727,3.437597058,10.20536627,2.363347978,18.79935891,3.437597058,9.345967002,3.759871783,2.578197794,11.38704026
23.15739706,2.561186772,8.110424778,24.33127433,32.01483465,6.189534699,11.95220494,6.616399161,8.750721471,3.735064043,9.604450395,3.414915696,10.13803097,2.347754541,18.67532021,3.414915696,9.284302049,3.735064043,2.561186772,11.31190824
22.98061495,2.541634833,8.048510305,24.14553092,31.77043542,6.14228418,11.86096256,6.565889986,8.683919014,3.706550799,9.531130625,3.388846444,10.06063788,2.329831931,18.53275399,3.388846444,9.213426271,3.706550799,2.541634833,11.22555385
22.8616086,2.528472841,8.006830662,24.02049199,31.60591051,6.110476031,11.79953992,6.531888171,8.638948872,3.687356226,9.481773152,3.371297121,10.00853833,2.317766771,18.43678113,3.371297121,9.165714047,3.687356226,2.528472841,11.16742171
22.64089913,2.504062577,7.929531493,23.78859448,31.30078221,6.051484561,11.68562536,6.468828324,8.555547138,3.651757925,9.390234663,3.338750102,9.911914367,2.295390695,18.25878962,3.338750102,9.077226841,3.651757925,2.504062577,11.05960971
22.47182183,2.485362783,7.87031548,23.61094644,31.06703479,6.006293393,11.59835965,6.420520523,8.491656176,3.624487392,9.320110437,3.313817044,9.83789435,2.278249218,18.12243696,3.313817044,9.009440089,3.624487392,2.485362783,10.97701896
22.37188236,2.47430957,7.835313638,23.50594091,30.92886962,5.97958146,11.54677799,6.391966389,8.45389103,3.608368123,9.278660887,3.299079426,9.794142047,2.268117106,18.04184061,3.299079426,8.969372191,3.608368123,2.47430957,10.9282006
22.22111409,2.457634738,7.782510004,23.34753001,30.72043423,5.939283951,11.46896211,6.34888974,8.396918689,3.58405066,9.216130268,3.276846318,9.728137505,2.252831843,17.9202533,3.276846318,8.908925926,3.58405066,2.457634738,10.85455343
22.00459413,2.43368783,7.706678128,23.12003438,30.42109787,5.881412256,11.35720987,6.287026894,8.315100086,3.549128085,9.126329362,3.244917107,9.63334766,2.230880511,17.74564043,3.244917107,8.822118384,3.549128085,2.43368783,10.74878792
21.90657202,2.422846675,7.672347804,23.01704341,30.28558344,5.855212798,11.30661782,6.259020577,8.278059472,3.533318067,9.085675031,3.230462233,9.590434755,2.220942785,17.66659034,3.230462233,8.782819196,3.533318067,2.422846675,10.70090615
21.7212909,2.402354754,7.607456721,22.82237016,30.02943442,5.805690655,11.21098885,6.206083114,8.208045409,3.503434016,9.008830327,3.203139672,9.509320901,2.202158524,17.51717008,3.203139672,8.708535983,3.503434016,2.402354754,10.61040016
21.48141748,2.375824975,7.523445754,22.57033726,29.69781219,5.741577023,11.08718322,6.137547852,8.117401998,3.464744755,8.909343657,3.167766633,9.404307193,2.17783956,17.32372378,3.167766633,8.612365535,3.464744755,2.375824975,10.49322697
21.31870617,2.357829254,7.466459304,22.39937791,29.47286568,5.698087364,11.00320319,6.091058906,8.055916618,3.438500995,8.841859703,3.143772339,9.33307413,2.161343483,17.19250498,3.143772339,8.547131046,3.438500995,2.357829254,10.41374587
21.15585738,2.339818327,7.409424703,22.22827411,29.24772909,5.654560958,10.91915219,6.044530679,7.994379285,3.412235061,8.774318727,3.11975777,9.261780879,2.144833467,17.0611753,3.11975777,8.481841436,3.412235061,2.339818327,10.33419761
20.98326198,2.320729436,7.348976546,22.04692964,29.00911794,5.608429469,10.8300707,5.995217708,7.929158905,3.384397094,8.702735383,3.094305914,9.186220682,2.127335316,16.92198547,3.094305914,8.412644204,3.384397094,2.320729436,10.24988834
20.88835632,2.310232957,7.315737697,21.94721309,28.87791196,5.583062979,10.78108713,5.968101806,7.893295937,3.369089729,8.663373589,3.080310609,9.144672122,2.117713544,16.84544865,3.080310609,8.374594469,3.369089729,2.310232957,10.20352889
20.67776476,2.286941724,7.241982127,21.72594638,28.58677155,5.526775834,10.67239471,5.907932788,7.813717558,3.335123348,8.576031466,3.049255632,9.052477658,2.096363247,16.67561674,3.049255632,8.29016375,3.335123348,2.286941724,10.10065928
20.52745475,2.270317576,7.189338991,21.56801697,28.3789697,5.486600809,10.59481536,5.864987072,7.756918385,3.310879798,8.51369091,3.027090101,8.986673739,2.081124445,16.55439899,3.027090101,8.229901213,3.310879798,2.270317576,10.02723596
20.45134733,2.261900165,7.162683857,21.48805157,28.27375207,5.466258733,10.5555341,5.843242093,7.728158898,3.298604408,8.48212562,3.015866887,8.953354821,2.073408485,16.49302204,3.015866887,8.199388099,3.298604408,2.261900165,9.990059063
20.30801311,2.246047533,7.112483855,21.33745157,28.07559417,5.427948205,10.48155516,5.802289461,7.673995739,3.275485986,8.42267825,2.994730044,8.890604819,2.058876906,16.37742993,2.994730044,8.141922308,3.275485986,2.246047533,9.920043272
20.16102358,2.229790626,7.06100365,21.18301095,27.87238283,5.38866068,10.40568959,5.760292451,7.618451307,3.251777997,8.361714849,2.973054168,8.826254563,2.043974741,16.25888998,2.973054168,8.082991021,3.251777997,2.229790626,9.848241933
20.04831613,2.217325286,7.021530073,21.06459022,27.71656608,5.358536108,10.347518,5.728090323,7.575861395,3.233599376,8.314969823,2.956433715,8.776912591,2.032548179,16.16799688,2.956433715,8.037804163,3.233599376,2.217325286,9.793186681
19.84258427,2.194571532,6.949476517,20.84842955,27.43214415,5.303547869,10.24133382,5.669309791,7.4981194,3.200416817,8.229643244,2.926095376,8.686845647,2.011690571,16.00208409,2.926095376,7.955321803,3.200416817,2.194571532,9.692690932
19.71500436,2.180461312,6.904794155,20.71438247,27.2557664,5.269448171,10.17548612,5.63285839,7.449909483,3.179839414,8.176729921,2.90728175,8.630992694,1.998756203,15.89919707,2.90728175,7.904172257,3.179839414,2.180461312,9.630370795
19.64453919,2.172667929,6.880115109,20.64034533,27.15834911,5.250614162,10.139117,5.612725483,7.423282091,3.168474063,8.147504734,2.896890572,8.600143886,1.991612268,15.84237032,2.896890572,7.875921243,3.168474063,2.172667929,9.59595002
19.52638694,2.159600398,6.838734595,20.51620378,26.99500498,5.219034296,10.07813519,5.578967696,7.378634694,3.149417248,8.098501494,2.879467198,8.548418244,1.979633698,15.74708624,2.879467198,7.828551444,3.149417248,2.159600398,9.538235093
19.50200125,2.156903364,6.830193985,20.49058195,26.96129204,5.212516462,10.06554903,5.572000356,7.369419825,3.145484072,8.088387613,2.875871151,8.537742481,1.977161417,15.72742036,2.875871151,7.818774693,3.145484072,2.156903364,9.526323189
19.34761999,2.139828939,6.776124973,20.32837492,26.74786174,5.171253269,9.985868381,5.527891425,7.311082208,3.120583869,8.024358521,2.853105252,8.470156216,1.961509861,15.60291935,2.853105252,7.756879903,3.120583869,2.139828939,9.450911146
18.26453333,2.020040553,6.396795083,19.19038525,25.25050691,4.881764669,9.426855912,5.218438094,6.901805221,2.945892472,7.575152072,2.693387403,7.995993854,1.85170384,14.72946236,2.693387403,7.322647003,2.945892472,2.020040553,8.921845774
18.24598863,2.017989525,6.390300164,19.17090049,25.22486907,4.87680802,9.417284452,5.213139607,6.894797545,2.942901391,7.56746072,2.690652701,7.987875205,1.849823732,14.71450696,2.690652701,7.31521203,2.942901391,2.017989525,8.912787071
18.28174992,2.021944691,6.402824855,19.20847457,25.27430864,4.886366337,9.435741892,5.223357119,6.908311028,2.948669341,7.582292592,2.695926255,8.003531069,1.8534493,14.74334671,2.695926255,7.329549505,2.948669341,2.021944691,8.930255719
18.25312916,2.018779262,6.392800997,19.17840299,25.23474078,4.87871655,9.42096989,5.215179761,6.897495813,2.944053091,7.570422233,2.691705683,7.991001246,1.850547657,14.72026545,2.691705683,7.318074825,2.944053091,2.018779262,8.916275075
18.24947414,2.018375021,6.391520898,19.1745627,25.22968776,4.877739633,9.419083429,5.21413547,6.896114654,2.943463572,7.568906327,2.691166694,7.989401123,1.850177102,14.71731786,2.691166694,7.31660945,2.943463572,2.018375021,8.914489674
18.28506978,2.022311866,6.403987574,19.21196272,25.27889832,4.887253675,9.437455373,5.224305653,6.909565541,2.949204804,7.583669496,2.696415821,8.004984468,1.853785877,14.74602402,2.696415821,7.330880513,2.949204804,2.022311866,8.931877406
18.28187705,2.021958752,6.40286938,19.20860814,25.2744844,4.886400317,9.435807508,5.223393442,6.908359068,2.948689846,7.582345319,2.695945002,8.003586725,1.853462189,14.74344923,2.695945002,7.329600475,2.948689846,2.021958752,8.93031782
18.23580095,2.016862778,6.386732129,19.16019639,25.21078472,4.874085046,9.412026296,5.210228842,6.890947824,2.941258217,7.563235416,2.68915037,7.983415161,1.848790879,14.70629109,2.68915037,7.311127569,2.941258217,2.016862778,8.907810601
18.1930702,2.012136796,6.371766521,19.11529956,25.15170995,4.862663924,9.389971715,5.198020057,6.87480072,2.934366161,7.545512985,2.682849061,7.964708151,1.84445873,14.6718308,2.682849061,7.293995886,2.934366161,2.012136796,8.886937516
18.10027,2.00187318,6.339265069,19.01779521,25.02341475,4.837860185,9.342074839,5.171505715,6.839733364,2.919398387,7.507024424,2.66916424,7.924081337,1.835050415,14.59699194,2.66916424,7.256790277,2.919398387,2.00187318,8.841606544
18.10467913,2.002360825,6.340809279,19.02242784,25.02951031,4.83903866,9.344350517,5.172765465,6.841399485,2.920109536,7.508853094,2.669814433,7.926011599,1.835497423,14.60054768,2.669814433,7.258557991,2.920109536,2.002360825,8.84376031
18.15253336,2.007653459,6.357569288,19.07270787,25.09566824,4.851829194,9.369049478,5.186438104,6.859482653,2.927827962,7.528700473,2.676871279,7.94696161,1.840349005,14.63913981,2.676871279,7.277743791,2.927827962,2.007653459,8.867136113
18.11592977,2.003605136,6.344749598,19.03424879,25.0450642,4.842045745,9.350157302,5.175979935,6.845650882,2.921924157,7.51351926,2.671473515,7.930936997,1.836638041,14.60962078,2.671473515,7.263068618,2.921924157,2.003605136,8.849256018
18.08709184,2.000415687,6.334649676,19.00394903,25.00519609,4.834337911,9.335273207,5.167740525,6.834753598,2.917272877,7.501558827,2.667220916,7.918312095,1.83371438,14.58636439,2.667220916,7.251506866,2.917272877,2.000415687,8.835169285
18.0491292,1.996217054,6.321354005,18.96406201,24.95271318,4.824191214,9.315679586,5.156894057,6.820408268,2.911149871,7.485813953,2.661622739,7.901692506,1.829865633,14.55574935,2.661622739,7.236286821,2.911149871,1.996217054,8.816625323
18.0300381,1.994105597,6.314667723,18.94400317,24.92631996,4.819088525,9.305826118,5.151439458,6.813194122,2.908070662,7.477895988,2.658807462,7.893334654,1.82793013,14.54035331,2.658807462,7.228632788,2.908070662,1.994105597,8.807299719
17.96535607,1.986951824,6.292014109,18.87604233,24.8368978,4.801800241,9.272441845,5.132958878,6.788752065,2.897638077,7.45106934,2.649269099,7.865017636,1.821372505,14.48819038,2.649269099,7.202700362,2.897638077,1.986951824,8.775703889
17.93454563,1.983544217,6.281223353,18.84367006,24.79430271,4.79356519,9.256539678,5.124155893,6.777109407,2.892668649,7.438290812,2.644725622,7.851529191,1.818248865,14.46334325,2.644725622,7.190347785,2.892668649,1.983544217,8.760653623
17.94245421,1.984418899,6.28399318,18.85197954,24.80523624,4.795679006,9.260621529,5.126415489,6.780097905,2.893944228,7.441570872,2.645891865,7.854991476,1.819050657,14.46972114,2.645891865,7.193518509,2.893944228,1.984418899,8.764516804
17.87767303,1.97725416,6.261304842,18.78391452,24.71567701,4.778364221,9.227186082,5.107906581,6.755618382,2.883495651,7.414703102,2.636338881,7.826631052,1.81248298,14.41747825,2.636338881,7.167546332,2.883495651,1.97725416,8.732872542
17.78843232,1.967384219,6.230050028,18.69015008,24.59230274,4.754511864,9.181126357,5.082409234,6.721896083,2.869101987,7.377690823,2.623178959,7.787562535,1.803435534,14.34550993,2.623178959,7.131767795,2.869101987,1.967384219,8.689280303
17.73971791,1.961996451,6.21298876,18.63896628,24.52495563,4.741491422,9.155983436,5.068490831,6.703487873,2.861244824,7.35748669,2.615995268,7.766235951,1.798496746,14.30622412,2.615995268,7.112237134,2.861244824,1.961996451,8.665484324
17.757168,1.963926414,6.219100312,18.65730094,24.54908018,4.746155502,9.164989934,5.073476571,6.710081916,2.864059354,7.364724054,2.618568553,7.773875391,1.80026588,14.32029677,2.618568553,7.119233252,2.864059354,1.963926414,8.674008331
17.69289684,1.956818083,6.196590597,18.58977179,24.46022604,4.728977035,9.131817723,5.055113382,6.685795118,2.853693038,7.338067813,2.609090778,7.745738247,1.79374991,14.26846519,2.609090778,7.093465552,2.853693038,1.956818083,8.642613202
17.69699533,1.957271373,6.198026013,18.59407804,24.46589216,4.730072484,9.133933072,5.056284379,6.687343856,2.854354085,7.339767647,2.609695163,7.747532517,1.794165425,14.27177043,2.609695163,7.095108726,2.854354085,1.957271373,8.644615229
17.66601267,1.953844719,6.187174943,18.56152483,24.42305898,4.721791404,9.117942021,5.04743219,6.675636123,2.849356882,7.326917695,2.605126292,7.733968679,1.791024326,14.24678441,2.605126292,7.082687106,2.849356882,1.953844719,8.629480841
17.6468171,1.951721707,6.180452073,18.54135622,24.39652134,4.716660792,9.108034633,5.041947743,6.668382499,2.846260823,7.318956402,2.602295609,7.725565091,1.789078232,14.23130411,2.602295609,7.074991188,2.846260823,1.951721707,8.620104206
17.60923975,1.947565686,6.167291339,18.50187402,24.34457108,4.706617075,9.088639869,5.031211356,6.654182761,2.840199959,7.303371323,2.596754248,7.709114174,1.785268546,14.20099979,2.596754248,7.059925612,2.840199959,1.947565686,8.601748447
17.61938704,1.948687967,6.17084523,18.51253569,24.35859959,4.709329255,9.093877182,5.034110583,6.658017222,2.841836619,7.307579878,2.598250623,7.713556538,1.786297304,14.2091831,2.598250623,7.063993882,2.841836619,1.948687967,8.60670519
17.60102903,1.946657588,6.164415696,18.49324709,24.33321985,4.704422505,9.084402078,5.028865436,6.651080093,2.838875649,7.299965956,2.595543451,7.70551962,1.784436123,14.19437825,2.595543451,7.056633757,2.838875649,1.946657588,8.597737681
17.5735,1.943612903,6.154774192,18.46432258,24.29516129,4.697064515,9.070193546,5.020999999,6.640677418,2.834435483,7.288548386,2.59148387,7.69346774,1.781645161,14.17217742,2.59148387,7.045596773,2.834435483,1.943612903,8.584290321
17.50588732,1.936135003,6.131094176,18.39328253,24.20168754,4.678992924,9.035296681,5.001682091,6.615127927,2.823530213,7.260506262,2.581513337,7.663867721,1.77479042,14.11765106,2.581513337,7.018489386,2.823530213,1.936135003,8.55126293
17.53550936,1.939411173,6.141468716,18.42440615,24.24263967,4.686910336,9.050585476,5.010145531,6.626321509,2.828307961,7.2727919,2.585881565,7.676835895,1.777793576,14.14153981,2.585881565,7.030365504,2.828307961,1.939411173,8.565732683
17.45592068,1.930608739,6.113594339,18.34078302,24.13260923,4.665637785,9.009507447,4.987405908,6.596246524,2.815471077,7.23978277,2.574144985,7.641992924,1.769724677,14.07735539,2.574144985,6.998456678,2.815471077,1.930608739,8.526855263
17.43601762,1.928407479,6.106623683,18.31987105,24.10509349,4.660318074,8.999234902,4.98171932,6.588725553,2.812260907,7.231528046,2.571209972,7.633279604,1.767706856,14.06130453,2.571209972,6.990477111,2.812260907,1.928407479,8.517133032
17.47760036,1.933006492,6.121187224,18.36356167,24.16258115,4.671432355,9.020696961,4.993600103,6.604438847,2.8189678,7.248774344,2.577341989,7.65148403,1.771922617,14.094839,2.577341989,7.007148532,2.8189678,1.933006492,8.537445338
17.4348328,1.928276438,6.106208721,18.31862616,24.10345548,4.660001393,8.998623379,4.981380799,6.588277831,2.812069806,7.231036644,2.571035251,7.632760902,1.767586735,14.06034903,2.571035251,6.990002089,2.812069806,1.928276438,8.516554269
17.37108504,1.921225995,6.083882317,18.25164695,24.01532494,4.642962821,8.96572131,4.963167154,6.564188816,2.801787909,7.204597481,2.56163466,7.604852897,1.761123829,14.00893955,2.56163466,6.964444232,2.801787909,1.921225995,8.485414811
17.3948936,1.923859201,6.092220802,18.27666241,24.04824001,4.649326401,8.978009602,4.969969601,6.573185602,2.805628001,7.214472002,2.565145601,7.615276002,1.7635376,14.02814,2.565145601,6.973989602,2.805628001,1.923859201,8.497044802
17.35419529,1.919358004,6.077967013,18.23390104,23.99197505,4.63844851,8.957004019,4.95834151,6.557806514,2.799063756,7.197592515,2.559144005,7.597458766,1.759411504,13.99531878,2.559144005,6.957672764,2.799063756,1.919358004,8.477164518
17.38074338,1.922294199,6.087264962,18.26179489,24.02867748,4.645544313,8.97070626,4.96592668,6.567838512,2.803345706,7.208603244,2.563058931,7.609081202,1.762103015,14.01672853,2.563058931,6.96831647,2.803345706,1.922294199,8.49013271
17.38615189,1.922892375,6.089159186,18.26747756,24.03615468,4.646989905,8.973497748,4.967471968,6.56988228,2.804218046,7.210846404,2.563856499,7.611448983,1.762651343,14.02109023,2.563856499,6.970484858,2.804218046,1.922892375,8.492774654
17.40758183,1.925262507,6.096664605,18.28999381,24.06578133,4.652717725,8.984558365,4.973594809,6.577980231,2.807674489,7.2197344,2.567016676,7.620830756,1.764823964,14.03837244,2.567016676,6.979076587,2.807674489,1.925262507,8.503242738
17.42233753,1.926894473,6.101832499,18.3054975,24.08618092,4.656661644,8.992174209,4.977810723,6.583556117,2.81005444,7.225854275,2.569192631,7.627290624,1.766319934,14.0502722,2.569192631,6.984992466,2.81005444,1.926894473,8.510450591
17.39358838,1.923714844,6.091763671,18.27529101,24.04643554,4.648977539,8.977335936,4.969596679,6.572692382,2.80541748,7.213930663,2.564953125,7.614704589,1.763405273,14.0270874,2.564953125,6.973466308,2.80541748,1.923714844,8.496407226
17.40005549,1.9244301,6.09402865,18.28208595,24.05537625,4.650706075,8.9806738,4.971444425,6.575136175,2.806460562,7.216612875,2.5659068,7.617535812,1.764060925,14.03230281,2.5659068,6.976059112,2.806460562,1.9244301,8.499566275
17.42030286,1.926669441,6.101119896,18.30335969,24.08336801,4.656117815,8.991124057,4.977229389,6.582787256,2.809726268,7.225010403,2.568892588,7.62639987,1.766113654,14.04863134,2.568892588,6.984176723,2.809726268,1.926669441,8.509456697
17.3399652,1.91778417,6.072983205,18.21894962,23.97230213,4.634645078,8.949659461,4.954275773,6.552429248,2.796768581,7.191690638,2.55704556,7.591229007,1.757968823,13.98384291,2.55704556,6.951967617,2.796768581,1.91778417,8.470213418
17.35310155,1.919237038,6.077583954,18.23275186,23.99046297,4.638156175,8.95643951,4.958029015,6.557393213,2.798887347,7.197138892,2.558982717,7.596979942,1.759300618,13.99443674,2.558982717,6.957234263,2.798887347,1.919237038,8.476630251
17.35180878,1.919094058,6.077131184,18.23139355,23.98867573,4.637810641,8.955772272,4.95765965,6.556904699,2.798678835,7.196602718,2.558792078,7.59641398,1.759169553,13.99339417,2.558792078,6.956715961,2.798678835,1.919094058,8.475998757
17.36846675,1.920936414,6.082965312,18.24889593,24.01170518,4.642263001,8.964369933,4.96241907,6.563199415,2.801365604,7.203511553,2.561248552,7.60370664,1.76085838,14.00682802,2.561248552,6.963394501,2.801365604,1.920936414,8.484135829
17.3676824,1.920849666,6.08269061,18.24807183,24.01062083,4.64205336,8.96396511,4.962194971,6.562903027,2.801239097,7.203186249,2.561132888,7.603363263,1.760778861,14.00619548,2.561132888,6.96308004,2.801239097,1.920849666,8.483752693
17.38323143,1.922569374,6.088136352,18.26440906,24.03211718,4.646209321,8.971990413,4.96663755,6.568778696,2.803747004,7.209635154,2.563425832,7.61017044,1.76235526,14.01873502,2.563425832,6.969313982,2.803747004,1.922569374,8.49134807
17.40450987,1.924922751,6.095588712,18.28676614,24.06153439,4.651896648,8.982972838,4.972717107,6.5768194,2.807179012,7.218460317,2.566563668,7.61948589,1.764512522,14.03589506,2.566563668,6.977844973,2.807179012,1.924922751,8.501742151
